feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,tau2_avg_t,tau2_std_t,tau2_max_t,tau2_min_t,feat_mutual_info
theta3_x_tau1_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67413,-18.829,-0.0008032178235089181,6.681788639931503,85.12947066529995,85.12947066529995,85.12947066529995,0.0,234.22335436693987,71.97162787728493,421.6169850003338,198.472481893476,0.08285112394194834
theta3_x_tau1_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8800009999999998,-1.863663,0.0067308680851818825,0.4179544978754576,550.6077755691525,550.6077755691525,550.6077755691525,0.0,315.77129449666984,84.68785173383051,520.273346852705,261.84890173852466,0.07558601734790192
theta3_x_tau2_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.507367,-0.878377,5.4675172837460755,3.0865697683469677,-20.17181373490494,-20.17181373490494,-20.17181373490494,0.0,165.76923936582918,15.393459890945254,198.46470375214398,154.28094877401753,0.018321228147860674
theta3_x_tau2_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876053,-11.872379,-5.457491436170213,3.067137658377177,1152.3132327798205,1152.3132327798205,1152.3132327798205,0.0,162.08416235290414,9.357114356871215,182.8484710927644,152.96011417136057,0.016381404593983483
theta3_x_tau2_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84046,-18.72379,0.05727799790722012,6.662349678447879,84.05591143766571,84.05591143766571,84.05591143766571,0.0,233.98346642592577,70.93748086628631,418.80579215102506,198.45885042701798,0.08155407773753058
theta3_x_tau2_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876053,-1.878377,-0.0008485426968373238,0.4361553317544623,537.0062287412123,537.0062287412123,537.0062287412123,0.0,307.2508787820887,81.10908975430318,502.9952857472355,256.1506450784157,0.07724706253886172
theta3_x_theta1_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875375333891503,-1.8548511650632555,0.5089826680703659,1.1184748384847882,296.21360312681367,296.21360312681367,296.21360312681367,0.0,182.8920580306169,45.74166694407574,302.5019126418112,158.95109314148317,0.0834712503229835
theta3_x_theta1_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8569267604879631,-2.8809742257657853,-0.49895682049450263,1.1208408426124292,358.7811096364934,358.7811096364934,358.7811096364934,0.0,180.22334760319347,47.85943231442359,304.9068014846879,146.48282167971337,0.0930029292875413
theta3_x_theta1_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8732443212984655,-1.878039456941889,0.0012018043833693431,0.6253038736247154,382.890157944567,382.890157944567,382.890157944567,0.0,245.52406894013643,78.10942595432843,448.7145629435949,205.90809228321234,0.08220402830978506
theta3_x_theta2_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8581400762009763,-1.8421598706757931,0.5101097790047567,1.1238902825053232,291.18938875142373,291.18938875142373,291.18938875142373,0.0,180.82532805389798,44.31967319441568,296.5767861093912,156.97058150875267,0.19876615448137608
theta3_x_theta2_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8542153021865573,-2.869899169035218,-0.5000839314288936,1.1173730628194734,356.59504485342666,356.59504485342666,356.59504485342666,0.0,179.52761531898082,47.50658269997144,303.281364486381,146.014742644932,0.0394068225701969
theta3_x_theta2_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8373349538978692,-1.8677358165779925,0.006183713439556927,0.6320311941179677,378.3265673054631,378.3265673054631,378.3265673054631,0.0,243.2710304267897,75.24283253712892,438.91996716492275,205.04298387913903,0.16452859855484944
theta3_x_theta3_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884737,-1.8844490000000003,0.506304694421679,1.3694841275838912,251.81033223204193,251.81033223204193,251.81033223204193,0.0,150.52545127697095,31.455901917939723,233.20562073809234,135.83222768053918,0.09373584210477287
theta3_x_theta3_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847369999999999,-1.8844490000000003,-0.49627884684581575,0.7951789410871216,219.55542748732054,219.55542748732054,219.55542748732054,0.0,150.52545127697095,31.455901917939723,233.20562073809234,135.83222768053918,0.09373584210477287
theta3_x_theta3_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847369999999999,-0.23553796886914047,0.3133072442806481,0.609193728462865,99.16132952664509,99.16132952664509,99.16132952664509,0.0,87.3058862718074,14.83602037965299,126.12142684926873,79.81003467258151,0.07919466168877524
theta3_x_thetad1_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.840325264758042,-1.86952455514643,0.5000811739481819,1.1226334699324763,295.23045440384095,295.23045440384095,295.23045440384095,0.0,182.43974919025214,45.09376177281934,300.0837733497638,158.49166735647265,0.08676404219379938
theta3_x_thetad1_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.857199532049539,-2.8365993067125963,-0.4900553263723186,1.1182597606272455,350.6542055129423,350.6542055129423,350.6542055129423,0.0,177.62483832919284,46.49295606423143,298.81720035674675,145.6527623920377,0.08964908842877307
theta3_x_thetad1_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826306632777344,-1.8133437077185506,0.004931993301509862,0.6204565946348289,367.5425623445105,367.5425623445105,367.5425623445105,0.0,239.00157833681536,72.28047689898148,426.83109015130105,201.9218831681307,0.08157267454540698
theta3_x_thetad2_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87293303353497,-1.8133651958954888,0.49902903920222547,1.1186985924621076,287.38621406836626,287.38621406836626,287.38621406836626,0.0,178.80183570393436,43.89964759716913,293.428356979763,155.5377139298323,0.08743629963225573
theta3_x_thetad2_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83302599348583,-2.8224174171288174,-0.4890031916263622,1.1222960872253205,345.34504270018715,345.34504270018715,345.34504270018715,0.0,175.87665353022118,45.26564972266805,293.81252883542294,144.07136918164596,0.08973130061884865
theta3_x_thetad2_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8711560109928618,-1.8159479369033327,0.00046097348044103954,0.6190518914008576,372.3738565826807,372.3738565826807,372.3738565826807,0.0,239.74188285539978,73.22826596553362,430.08400010699876,201.28656236901588,0.08218494162315142
theta3_x_thetad3_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869241871408473,-1.8305460893993677,0.5077969714514015,1.1210117808573365,290.0783636081557,290.0783636081557,290.0783636081557,0.0,180.29769300444096,44.4149810783834,296.3963650680167,157.0474294280748,0.09032282027531698
theta3_x_thetad3_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8430977285620203,-2.8531751180121754,-0.4977711238755382,1.1194897382899132,350.0567555030234,350.0567555030234,350.0567555030234,0.0,177.25136262658958,46.154933514459756,297.4213194450174,144.459964027996,0.08768148142317934
theta3_x_thetad3_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8617268870474455,-1.8414275754307499,0.003372952783854482,0.62788197575061,373.69190524617176,373.69190524617176,373.69190524617176,0.0,240.64638817330496,74.7402458774473,434.9899642282775,202.4597495867205,0.08174819953525662
theta3_x_tau1_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.823272077485251,-1.828805456231277,0.5082886756173961,1.1176932686592922,289.2768566111775,289.2768566111775,289.2768566111775,0.0,179.3886434202767,44.65113089123679,295.98723437602274,157.12864565686888,0.08849347465792412
theta3_x_tau1_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8496047251083154,-2.864687690312385,-0.4982628280415328,1.1223484339675451,353.8543790807787,353.8543790807787,353.8543790807787,0.0,179.24476704374484,46.00559088560967,300.2660331260227,158.50481108561507,0.08860301221033397
theta3_x_tau1_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8114234726440273,-1.8486080420891893,-8.405811754192095e-05,0.6222371025737533,377.19773411980873,377.19773411980873,377.19773411980873,0.0,243.37277844235612,74.59292753791007,437.16636532484296,205.5936105857151,0.07990831134533778
theta3_x_tau2_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8610658214141322,-1.8724001023349914,0.5014246639771323,1.122594353062172,294.88395870299064,294.88395870299064,294.88395870299064,0.0,180.7199599822565,45.6465551255754,299.8919555074329,158.259430697311,0.09005283801536414
theta3_x_tau2_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8350906060182441,-2.8637695998487853,-0.4913988164012689,1.1180099846299962,355.6546721028331,355.6546721028331,355.6546721028331,0.0,180.6174893823915,46.59404596123612,303.21294978122313,159.20541954882648,0.08762695924662338
theta3_x_tau2_norm_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8444028453233903,-1.8562589399542688,0.005056413169680967,0.6201013712564502,381.79638511834315,381.79638511834315,381.79638511834315,0.0,245.94162153653124,76.08228206579125,443.74895379901506,207.18310229430622,0.08033897785013688
thetad1_x_thetad2_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7095650000000004,-3.715061,-0.042186324729682596,1.5380856318791942,685.1327005330495,685.1327005330495,685.1327005330495,0.0,203.069186763414,38.471177038821516,268.224347338565,174.3102640525865,0.0017877319170603295
thetad1_x_thetad2_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735348,-3.663146,0.005296320195326128,1.5513901556570115,665.4420787415819,665.4420787415819,665.4420787415819,0.0,185.48441043639576,34.21755922889784,266.22849020876436,138.89639927988273,0.002661202396184442
thetad1_x_thetad2_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450410056624,-3.488189775875,-0.00983809227241995,1.189043531205936,702.3431447529002,702.3431447529002,702.3431447529002,0.0,211.67405906013778,14.648841928094047,237.90514425112872,201.18692788362344,0.002383894927158448
thetad1_x_thetad2_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.3228571428572,-1760.0665961945028,-0.4199315448918253,49.49063338864685,8.314353453893208,8.314353453893208,8.314353453893208,0.0,514.354136066119,292.82583212950317,1022.453686751402,341.69548153368385,0.0012560461250280732
thetad1_x_thetad3_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7109570000000005,-3.702983,-0.007537867631670739,1.5526453069120445,674.1558226893807,674.1558226893807,674.1558226893807,0.0,202.59707476349928,38.226698713865034,269.013906378396,174.11610186190694,0.0008273357471174689
thetad1_x_thetad3_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663091,-3.7229609999999997,-0.02935213690268573,1.5322954023306607,688.4744882191583,688.4744882191583,688.4744882191583,0.0,189.23235964870608,35.24630631540765,271.9905177449925,141.0630794744424,0.0017422459386997866
thetad1_x_thetad3_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4420292632920004,-3.46475189357,0.01549338014499843,1.1877480508824931,683.5398431818196,683.5398431818196,683.5398431818196,0.0,211.9279700533645,13.829603471602715,235.81354193960394,202.3230284152811,0.001686378199757593
thetad1_x_thetad3_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248.829787234042,-2534.4453125,0.8164818156442024,75.12569150693119,3.2163901903842884,3.2163901903842884,3.2163901903842884,0.0,414.64772594371834,238.7948668103536,829.6339521891194,274.2246441475866,0.001097571312427465
thetad1_x_tau1_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454535,-2.460012,-0.014428958318800141,1.1484103535778554,339.66132383728086,339.66132383728086,339.66132383728086,0.0,182.41394537858753,46.672640834932025,304.0464725105931,159.0928400561408,0.0018706640374931132
thetad1_x_tau1_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466578,-2.45935,-0.02246104621555633,1.1429330338403807,343.9855692301121,343.9855692301121,343.9855692301121,0.0,181.4275229237034,47.87397504789876,307.3280143490628,159.15510330770454,0.0004609110521546236
thetad1_x_tau1_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10159518473,-1.116327215556,0.0030635291505765596,0.37750412564496905,309.17652975051146,309.17652975051146,309.17652975051146,0.0,214.06603154571002,13.77526953279586,238.01204739563778,204.2322001102586,0.0024751275465116785
thetad1_x_tau1_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13286.15,-7234.732240437158,0.44518505139644743,257.2898092300408,1.046853085376851,1.046853085376851,1.046853085376851,0.0,412.44689890330017,236.13684060352318,822.9989780999699,273.5572851174981,0.0009999767029151294
thetad1_x_tau2_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466163,-2.473336,-0.022647046913149636,1.149320145258854,340.7074785138203,340.7074785138203,340.7074785138203,0.0,182.38884498038993,46.80834442532152,304.3589254016211,159.009362386188,0.001470774051566278
thetad1_x_tau2_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4500840000000004,-2.469372,-0.014242957621206831,1.142791116132353,342.2030601922294,342.2030601922294,342.2030601922294,0.0,181.86896545631427,47.61418304200645,307.1094314198159,159.93729151935372,0.0018263904799670208
thetad1_x_tau2_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1147469711990001,-1.1084167785599999,0.003818822019722707,0.3826823192583757,302.22469205206073,302.22469205206073,302.22469205206073,0.0,209.92681261675898,13.26463562431587,233.34616516408968,200.80642643789514,0.0007348216012547516
thetad1_x_tau2_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17692.142857142855,-2343.3669354838707,6.789910897364973,290.97259683956094,-1.2465805873018947,-1.2465805873018947,-1.2465805873018947,0.0,204.6167726121617,115.75702095217471,406.6084090336834,135.7081491374716,0.0013038373475406423
thetad1_x_theta1_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.871723,-0.8845209999999999,5.5190506377746775,3.0476826343808825,-0.13202868762166314,-0.13202868762166314,-0.13202868762166314,0.0,181.0291147901822,40.25919178043023,284.6339736499552,156.6328075987448,0.002402160402984282
thetad1_x_theta1_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819830000000002,-11.860654,-5.555940642309033,3.047974184260252,1150.004080778218,1150.004080778218,1150.004080778218,0.0,158.5560937959256,17.21229720616734,183.08092354032556,120.03600276391792,0.0018802262869840904
thetad1_x_theta1_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71723,-18.60654,-0.10258341663760027,6.793850013275727,84.21273633729665,84.21273633729665,84.21273633729665,0.0,227.86902933753439,69.79161521563563,409.85364314462413,192.7776081193006,0.0018262797679440325
thetad1_x_theta1_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8819830000000002,-1.884521,-0.0021771407085768744,0.4246815311247738,553.2948623705108,553.2948623705108,553.2948623705108,0.0,313.4589234462409,82.35312955292896,510.7664394231852,259.3426277881738,0.00112941327066766
thetad1_x_theta2_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.881956,-0.8846319999999999,5.526375367457272,3.090095315743143,-0.7108795622955435,-0.7108795622955435,-0.7108795622955435,0.0,178.84709517899938,39.47406453541967,280.63389836770386,155.48993988570155,0.13382653427454833
thetad1_x_theta2_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849229999999999,-12.666515,-5.563265371991629,3.0927447958881205,990.2014711981079,990.2014711981079,990.2014711981079,0.0,173.54393901365518,19.517262535658208,200.9607339743665,129.94844490729363,0.13299306887302806
thetad1_x_theta2_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.819560000000003,-18.845209999999998,-0.10636955231949775,6.761436427254419,84.72056198227064,84.72056198227064,84.72056198227064,0.0,230.65661481465418,70.28880751735244,413.71478008188313,194.96907744117232,0.04514655715713058
thetad1_x_theta2_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884923,-1.8846319999999999,-0.005735799652197396,0.43903643793735414,532.1857815273279,532.1857815273279,532.1857815273279,0.0,306.4584816063492,79.4478038705028,498.98255849827694,256.160576387512,0.06535076799041475
thetad1_x_theta3_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.879647,-0.8755080000000002,5.4881821341123125,3.069165128185291,0.378573338271741,0.378573338271741,0.378573338271741,0.0,178.71794801259364,39.51554430667034,280.3385243702052,156.15630158228112,0.08266513859548072
thetad1_x_theta3_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868616,-12.780828,-5.525072138646669,3.053409101028949,990.8975900686388,990.8975900686388,990.8975900686388,0.0,178.71162271702923,20.074867124388632,206.85410745962113,134.17370633427535,0.08045095849816697
thetad1_x_theta3_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79647,-19.589108,-0.07745288855946983,6.790243469871891,85.16547041892822,85.16547041892822,85.16547041892822,0.0,237.90393725173016,74.94669972079087,433.2067631264635,200.14104280151136,0.027548455465749626
thetad1_x_theta3_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868616,-1.8755080000000002,-0.00736330117438272,0.4321456873253522,532.3143672102833,532.3143672102833,532.3143672102833,0.0,306.65437189157745,79.25079415846147,497.7692720602816,254.86727393700573,0.0414148601920621
thetad1_x_thetad1_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.884923,-0.8846319999999999,5.43324666149285,3.9718876882100598,1.278596254762962,1.278596254762962,1.278596254762962,0.0,148.02263696680814,31.21089675174153,230.06628315572678,133.26438034600815,0.0019267611261684556
thetad1_x_thetad1_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.508044,-9.115077,-5.470136666027206,1.8002638944531564,992.7991958608586,992.7991958608586,992.7991958608586,0.0,157.19645400923628,13.92896310055101,170.60036172670695,122.78286816452423,0.002024876905991758
thetad1_x_thetad1_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.734153,-3.3905700000000003,3.0331789644227416,6.599587267633698,2.9305819258027874,2.9305819258027874,2.9305819258027874,0.0,90.66075787497445,17.425333557715003,136.26863576829393,81.58721672999818,0.0015274424126869954
thetad1_x_thetad1_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18828080000000003,-1.8846319999999999,-0.23865047202694895,0.5520095854657869,315.5094094322048,315.5094094322048,315.5094094322048,0.0,242.17378798712042,36.20540314386933,336.21230441253374,223.65949064984045,0.0009654542700145267
thetad1_x_thetad2_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.880002,-0.8743909999999999,5.42522433850715,3.0757473374664315,2.15633352518565,2.15633352518565,2.15633352518565,0.0,177.28110690158746,40.22861020413322,281.1231138150236,154.65970157644907,0.001314412720192105
thetad1_x_thetad2_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733040000000001,-11.975619,-5.462114343041507,3.094490122290025,1113.6612266642244,1113.6612266642244,1113.6612266642244,0.0,161.38277043007378,17.305408703624273,186.57016031840922,122.79820815503739,0.0013964787416127057
thetad1_x_thetad2_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.80002,-18.845209999999998,-0.12932035158702476,6.681894638178476,86.11607283261397,86.11607283261397,86.11607283261397,0.0,233.45886498854549,71.86759588936692,420.5637597085896,196.88364715661157,0.0019305038048285168
thetad1_x_thetad2_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873304,-1.874391,-0.00035639047049044445,0.44431906812252997,527.8947830862332,527.8947830862332,527.8947830862332,0.0,304.08699812698984,79.75440561326107,497.8860693649315,253.80985796966831,0.00239343193937072
thetad1_x_thetad3_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.878586,-0.8807479999999999,5.50562196668992,3.097254847101124,-0.09404957169491229,-0.09404957169491229,-0.09404957169491229,0.0,178.20266013144635,39.31967805326677,279.3964203187833,155.62211726817262,0.001006622282899333
thetad1_x_thetad3_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724959999999999,-12.727617,-5.542511971224276,3.0707419367565207,987.8214027071131,987.8214027071131,987.8214027071131,0.0,176.2783511411103,19.806587561041194,203.54246554793204,132.2549957580016,0.0025284399847734424
thetad1_x_thetad3_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78586,-19.003786999999996,-0.061008541332403216,6.826947454969135,83.89351194558296,83.89351194558296,83.89351194558296,0.0,231.34356235068662,70.93329680419706,416.22018489158796,195.87972808612778,0.0007774012218091301
thetad1_x_thetad3_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872496,-1.8807479999999999,-0.00664865953931789,0.4270940394204685,541.2430541574064,541.2430541574064,541.2430541574064,0.0,310.28323321113703,80.6542057554526,504.66324258720954,258.5167652968277,0.0007343697616987518
thetad1_x_tau1_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72323,-0.8846319999999999,5.511725908092083,3.069657549144282,-27.052976382931636,-27.052976382931636,-27.052976382931636,0.0,167.3284825866561,16.056184228023334,200.87270177498777,155.0191175715109,0.0014809540871405483
thetad1_x_tau1_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872396,-11.884481000000001,-5.548615912626438,3.0486285044093666,1152.4104749225853,1152.4104749225853,1152.4104749225853,0.0,161.02079435726904,9.730212235698325,182.6880448784053,151.65383949282946,0.0006451767633392685
thetad1_x_tau1_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95553,-18.844810000000003,-0.06983858719916293,6.804433466878254,83.5855712177783,83.5855712177783,83.5855712177783,0.0,230.49810253523685,70.85120576656779,415.2587314477688,194.4686478636944,0.0011557760285812368
thetad1_x_tau1_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.872396,-1.8846319999999999,-0.006688415918188309,0.4160113126401391,555.7889789168826,555.7889789168826,555.7889789168826,0.0,316.6891897001799,85.46942075573095,521.0218891413969,260.91081203781516,0.00045484612094555193
thetad1_x_tau2_disc_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.882808,-0.8805630000000002,5.444059357690967,3.090728598011093,1.0914314898356348,1.0914314898356348,1.0914314898356348,0.0,165.11563821848793,14.531931427361497,195.4306712622804,154.55650514083206,0.0009789836584921606
thetad1_x_tau2_disc_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849229999999999,-11.879692,-5.4809493622253225,3.070005890977374,1132.3161079420063,1132.3161079420063,1132.3161079420063,0.0,161.79484670609565,9.623609214854287,183.28684547544583,152.65028515523696,0.0016157313056224685
thetad1_x_tau2_disc_op_mul_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.828080000000003,-18.79692,-0.06883913132193928,6.775508618784637,83.97971225884986,83.97971225884986,83.97971225884986,0.0,230.59072798376553,69.96378059938806,412.9194892465404,195.1930848546637,0.0011813193815611407
thetad1_x_tau2_disc_op_div_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884923,-1.8805630000000002,-0.0036699802633314072,0.4433212629198526,529.8649103856907,529.8649103856907,529.8649103856907,0.0,303.9589647062883,78.77989448988131,494.57703676879146,252.98023717143283,0.0004415306453391194
thetad1_x_theta1_norm_op_sum_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8517059405432708,-1.8477300745676308,0.48552474201525603,1.129485682776672,287.5943331626205,287.5943331626205,287.5943331626205,0.0,178.41491660477897,44.388603772446,294.4602725310706,154.50328376378837,0.0008647913738488174
thetad1_x_theta1_norm_op_sub_disc,1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8392190133472557,-2.8303294332180915,-0.5224147465496124,1.1290816348186432,341.99279093049665,341.99279093049665,341.99279093049665,0.0,173.47152830488096,45.35269761803728,291.6727441002355,141.79499248490194,0.0015769796265071164
